age,workclass,education,education.num,marital.status,occupation,relationship,race,sex,capital.gain,capital.loss,hours.per.week,native.country,income
39,Private,Some-college,5,Never-married,Other-service,Unmarried,Black,Female,6166,1724,34,United-States,<=50K
21,Self-emp-not-inc,Some-college,6,Never-married,Farming-fishing,Own-child,White,Male,4647,2642,34,United-States,<=50K
26,Private,7th-8th,9,Never-married,Craft-repair,Not-in-family,White,Male,4571,1350,31,Mexico,<=50K
54,Federal-gov,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,5704,1710,39,United-States,<=50K
34,Private,Some-college,6,Divorced,Sales,Not-in-family,White,Female,6267,1757,41,United-States,<=50K
32,State-gov,HS-grad,10,Never-married,Transport-moving,Own-child,White,Male,6468,1035,38,United-States,<=50K
59,Self-emp-not-inc,7th-8th,6,Married-civ-spouse,Transport-moving,Husband,White,Male,4797,3233,30,United-States,<=50K
24,?,11th,12,Married-civ-spouse,?,Wife,Other,Female,5165,2829,35,United-States,<=50K
54,Private,Bachelors,10,Widowed,Sales,Unmarried,White,Female,4395,2894,34,United-States,<=50K
54,Private,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,5540,1300,36,United-States,<=50K
33,Private,HS-grad,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,4433,2446,31,United-States,<=50K
37,Private,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,6097,1787,50,United-States,<=50K
47,Private,Bachelors,5,Divorced,Other-service,Not-in-family,White,Female,5418,2869,43,Germany,<=50K
51,Private,HS-grad,6,Divorced,Other-service,Not-in-family,White,Female,5797,3568,40,United-States,<=50K
45,Private,HS-grad,11,Married-civ-spouse,Transport-moving,Husband,White,Male,6509,1352,37,United-States,<=50K
19,Private,HS-grad,6,Never-married,Other-service,Not-in-family,White,Female,6880,2301,40,United-States,<=50K
58,Self-emp-inc,Doctorate,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,5515,3230,50,United-States,>50K
20,?,Assoc-acdm,9,Never-married,?,Not-in-family,White,Male,5030,3773,32,United-States,<=50K
51,Private,HS-grad,5,Never-married,Adm-clerical,Not-in-family,White,Female,5956,1615,46,United-States,<=50K
45,Self-emp-not-inc,Masters,7,Never-married,Prof-specialty,Not-in-family,White,Female,5365,1836,36,United-States,<=50K
59,Private,HS-grad,12,Divorced,Other-service,Not-in-family,Black,Female,5779,2649,33,United-States,<=50K
45,Self-emp-not-inc,Bachelors,5,Married-civ-spouse,Prof-specialty,Husband,White,Male,5067,2291,38,United-States,>50K
43,?,HS-grad,12,Married-civ-spouse,?,Husband,White,Male,5446,3799,45,United-States,<=50K
20,?,Some-college,11,Never-married,?,Own-child,White,Female,5450,1534,30,United-States,<=50K
29,Local-gov,Bachelors,10,Never-married,Prof-specialty,Own-child,Black,Female,4519,3497,44,United-States,<=50K
28,Private,11th,10,Never-married,Other-service,Not-in-family,Black,Female,4366,1312,46,Jamaica,<=50K
18,Self-emp-not-inc,11th,12,Never-married,Sales,Own-child,White,Female,5579,2307,45,United-States,<=50K
49,Private,Bachelors,7,Divorced,Prof-specialty,Not-in-family,White,Female,5146,3352,40,United-States,<=50K
46,Private,HS-grad,10,Divorced,Craft-repair,Not-in-family,White,Male,6214,3203,36,United-States,<=50K
58,?,HS-grad,10,Married-civ-spouse,?,Husband,Black,Male,5109,3653,34,United-States,<=50K
56,Private,Bachelors,9,Never-married,Prof-specialty,Not-in-family,White,Female,6212,2718,38,Mexico,<=50K
41,Private,Assoc-acdm,6,Divorced,Exec-managerial,Unmarried,Black,Female,6092,2978,41,United-States,<=50K
30,Private,HS-grad,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,6502,2270,47,United-States,<=50K
62,Private,HS-grad,9,Widowed,Craft-repair,Unmarried,Black,Female,5906,3383,50,United-States,<=50K
19,Private,HS-grad,7,Never-married,Machine-op-inspct,Own-child,White,Female,5837,3172,45,United-States,<=50K
29,Private,HS-grad,5,Married-civ-spouse,Adm-clerical,Wife,Black,Female,4478,2132,41,United-States,<=50K
20,?,Some-college,9,Never-married,?,Other-relative,Black,Female,4886,2923,43,United-States,<=50K
36,Private,7th-8th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,5622,3128,34,Mexico,<=50K
36,Private,HS-grad,10,Never-married,Other-service,Not-in-family,White,Male,4734,1902,46,United-States,<=50K
29,Self-emp-not-inc,HS-grad,5,Married-civ-spouse,Craft-repair,Husband,White,Male,4794,3294,49,United-States,<=50K
17,Private,10th,5,Never-married,Handlers-cleaners,Own-child,White,Male,4918,1853,40,United-States,<=50K
18,Private,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,6400,3064,40,United-States,<=50K
40,Self-emp-inc,Bachelors,5,Never-married,Prof-specialty,Own-child,White,Male,4761,3378,31,United-States,<=50K
26,Self-emp-inc,Bachelors,8,Never-married,Adm-clerical,Not-in-family,White,Female,6405,3683,39,United-States,<=50K
42,Self-emp-not-inc,Some-college,5,Married-civ-spouse,Craft-repair,Husband,White,Male,6041,1838,31,United-States,<=50K
32,Private,HS-grad,10,Divorced,Craft-repair,Not-in-family,White,Male,4080,2254,36,United-States,<=50K
33,Private,9th,10,Married-civ-spouse,Transport-moving,Other-relative,White,Male,6431,1101,40,Mexico,<=50K
28,?,Some-college,10,Never-married,?,Unmarried,White,Female,4159,2824,43,United-States,<=50K
47,Private,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,4407,986,35,United-States,<=50K
37,Private,Some-college,10,Never-married,Tech-support,Own-child,Black,Female,6574,2670,33,United-States,<=50K
73,?,Bachelors,11,Married-civ-spouse,?,Husband,White,Male,5738,1573,36,United-States,<=50K
37,Private,HS-grad,6,Married-civ-spouse,Other-service,Husband,White,Male,4420,1314,31,Mexico,<=50K
50,Private,Some-college,5,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,4914,2790,43,United-States,>50K
19,Private,HS-grad,5,Never-married,Sales,Own-child,White,Male,5010,3078,39,United-States,<=50K
32,Local-gov,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,5674,1774,32,United-States,<=50K
44,Local-gov,Assoc-voc,9,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Male,4990,2461,35,United-States,<=50K
20,Private,Some-college,10,Never-married,Other-service,Own-child,White,Female,6818,1174,32,United-States,<=50K
29,Private,Some-college,9,Never-married,Tech-support,Not-in-family,White,Female,4499,1123,43,United-States,<=50K
21,?,Some-college,8,Never-married,?,Own-child,White,Female,6489,1120,30,United-States,<=50K
34,Private,Assoc-voc,12,Never-married,Prof-specialty,Unmarried,White,Female,6648,2123,37,Germany,<=50K
44,Local-gov,Bachelors,5,Married-civ-spouse,Exec-managerial,Husband,White,Male,5883,3154,30,United-States,<=50K
18,Private,11th,11,Never-married,Other-service,Own-child,White,Female,5812,2617,36,United-States,<=50K
22,Private,Some-college,11,Never-married,Tech-support,Other-relative,White,Female,5508,2823,33,United-States,<=50K
39,State-gov,Doctorate,7,Divorced,Prof-specialty,Not-in-family,White,Female,5533,3477,43,United-States,>50K
26,Local-gov,Some-college,8,Never-married,Protective-serv,Not-in-family,White,Male,6434,1281,30,Peru,<=50K
29,?,Bachelors,8,Married-civ-spouse,?,Husband,White,Male,4474,3552,36,United-States,<=50K
21,Private,Some-college,9,Never-married,Other-service,Own-child,White,Male,5538,3124,39,United-States,<=50K
49,Local-gov,Bachelors,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,4436,2671,46,United-States,<=50K
24,Private,Assoc-acdm,5,Never-married,Machine-op-inspct,Own-child,White,Male,6381,2409,40,United-States,<=50K
26,Private,Bachelors,8,Never-married,Exec-managerial,Not-in-family,White,Male,4179,1226,48,?,<=50K
25,Private,Some-college,5,Never-married,Protective-serv,Not-in-family,White,Male,5664,2446,30,United-States,<=50K
30,Private,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,White,Male,5076,1055,39,United-States,<=50K
52,Private,Bachelors,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,4103,1972,32,United-States,>50K
30,Private,HS-grad,6,Married-civ-spouse,Craft-repair,Husband,White,Male,6014,2957,46,United-States,<=50K
20,Private,HS-grad,7,Never-married,Adm-clerical,Not-in-family,White,Male,6055,3707,35,United-States,<=50K
31,Private,HS-grad,8,Divorced,Handlers-cleaners,Not-in-family,White,Male,5034,975,39,United-States,<=50K
44,Private,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,6089,2266,39,United-States,>50K
46,Self-emp-inc,Some-college,9,Married-civ-spouse,Sales,Husband,White,Male,4683,1334,37,United-States,>50K
31,Private,HS-grad,10,Never-married,Farming-fishing,Own-child,White,Female,6362,1499,30,United-States,<=50K
57,Private,7th-8th,9,Widowed,Other-service,Not-in-family,White,Female,4964,1887,30,United-States,<=50K
58,Private,HS-grad,11,Married-civ-spouse,Craft-repair,Husband,White,Male,6790,2913,50,United-States,<=50K
41,Private,HS-grad,5,Married-civ-spouse,Craft-repair,Husband,White,Male,4769,994,40,United-States,<=50K
23,Private,HS-grad,10,Never-married,Adm-clerical,Not-in-family,White,Female,5849,3819,35,United-States,<=50K
47,Private,HS-grad,12,Divorced,Other-service,Unmarried,White,Female,4788,2464,40,United-States,<=50K
45,Federal-gov,Some-college,12,Never-married,Adm-clerical,Own-child,White,Male,4629,1477,30,United-States,<=50K
23,Private,Some-college,5,Never-married,Handlers-cleaners,Not-in-family,White,Male,6122,2613,35,United-States,<=50K
20,Local-gov,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,5729,1336,44,United-States,<=50K
18,Private,11th,11,Never-married,Other-service,Own-child,White,Male,5844,2496,37,Peru,<=50K
27,Private,Bachelors,9,Never-married,Exec-managerial,Not-in-family,White,Female,5304,3068,40,United-States,<=50K
25,Private,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,6674,2782,49,United-States,<=50K
45,Private,HS-grad,5,Never-married,Priv-house-serv,Unmarried,Black,Female,4548,2802,47,United-States,<=50K
53,Private,Some-college,8,Never-married,Exec-managerial,Not-in-family,Black,Female,6865,1989,39,United-States,<=50K
54,Private,Some-college,12,Married-civ-spouse,Craft-repair,Husband,White,Male,4705,1190,31,United-States,>50K
23,Private,9th,10,Never-married,Machine-op-inspct,Other-relative,White,Male,5506,2788,39,Mexico,<=50K
17,Private,10th,12,Never-married,Other-service,Own-child,White,Male,6224,2543,50,United-States,<=50K
42,Private,HS-grad,10,Married-civ-spouse,Craft-repair,Husband,White,Male,4834,3445,30,United-States,<=50K
61,Private,12th,8,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,6229,2314,41,United-States,<=50K
21,State-gov,Some-college,12,Never-married,Craft-repair,Own-child,White,Male,4220,2625,45,United-States,<=50K
44,Private,Some-college,6,Married-civ-spouse,Sales,Husband,White,Male,4699,2844,36,United-States,>50K
48,Private,Assoc-acdm,9,Divorced,Other-service,Not-in-family,White,Male,5165,2308,43,United-States,<=50K
46,Private,Prof-school,6,Divorced,Farming-fishing,Unmarried,White,Male,5872,2719,46,United-States,<=50K
37,Self-emp-not-inc,HS-grad,6,Never-married,Farming-fishing,Not-in-family,White,Male,6370,1510,43,United-States,<=50K
35,Private,HS-grad,6,Never-married,Exec-managerial,Not-in-family,White,Female,4897,1327,33,United-States,<=50K
27,Local-gov,Bachelors,10,Never-married,Transport-moving,Not-in-family,White,Female,4184,2607,40,United-States,<=50K
28,Private,Some-college,10,Never-married,Sales,Not-in-family,Other,Male,6170,2174,33,India,<=50K
19,Private,HS-grad,5,Never-married,Handlers-cleaners,Own-child,White,Male,4648,1422,49,United-States,<=50K
63,Self-emp-not-inc,Bachelors,10,Married-civ-spouse,Sales,Husband,White,Male,5171,3285,40,United-States,>50K
69,?,HS-grad,5,Divorced,?,Not-in-family,White,Female,6794,3074,30,United-States,<=50K
69,?,Assoc-acdm,5,Widowed,?,Not-in-family,White,Female,4378,2160,46,Italy,<=50K
36,State-gov,Assoc-voc,11,Married-spouse-absent,Protective-serv,Own-child,White,Female,5080,1378,33,Germany,<=50K
20,Private,12th,7,Never-married,Other-service,Own-child,White,Male,4672,3060,32,United-States,<=50K
28,State-gov,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,White,Male,4864,2136,40,United-States,<=50K
58,Private,HS-grad,11,Married-civ-spouse,Sales,Wife,White,Female,6309,2626,35,United-States,<=50K
48,Private,HS-grad,11,Married-civ-spouse,Sales,Husband,White,Male,4366,2580,41,United-States,<=50K
39,Private,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,6166,1347,33,United-States,<=50K
50,Local-gov,Assoc-acdm,9,Divorced,Prof-specialty,Not-in-family,White,Female,5717,2668,37,United-States,<=50K
35,Private,Bachelors,7,Never-married,Prof-specialty,Not-in-family,White,Female,6090,1916,47,United-States,<=50K
45,Self-emp-not-inc,Bachelors,10,Divorced,Exec-managerial,Unmarried,White,Male,4639,2640,47,United-States,<=50K
38,Self-emp-inc,Some-college,7,Married-civ-spouse,Craft-repair,Husband,White,Male,5595,2646,47,United-States,<=50K
54,Private,Assoc-acdm,7,Divorced,Exec-managerial,Unmarried,White,Female,4448,3240,50,United-States,>50K
42,Private,Bachelors,8,Never-married,Prof-specialty,Own-child,White,Female,4401,3378,31,England,<=50K
32,Private,10th,8,Separated,Craft-repair,Unmarried,Black,Female,5582,1409,42,?,<=50K
55,State-gov,Doctorate,6,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,Male,5385,1946,37,?,>50K
63,Private,Some-college,7,Married-civ-spouse,Sales,Husband,White,Male,6450,3084,36,United-States,<=50K
21,Private,9th,9,Never-married,Machine-op-inspct,Not-in-family,White,Male,6498,1879,31,Mexico,<=50K
62,?,Masters,9,Married-civ-spouse,?,Husband,White,Male,4138,1524,30,United-States,>50K
46,Local-gov,Bachelors,10,Married-civ-spouse,Protective-serv,Husband,White,Male,5930,1786,42,United-States,>50K
43,Private,Some-college,6,Never-married,Adm-clerical,Unmarried,Black,Female,5459,3307,37,United-States,<=50K
35,Self-emp-not-inc,HS-grad,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,5902,2417,36,United-States,<=50K
37,Private,9th,11,Married-civ-spouse,Transport-moving,Husband,White,Male,5189,3760,47,United-States,<=50K
51,Private,HS-grad,11,Never-married,Craft-repair,Unmarried,White,Female,4405,3507,34,Mexico,<=50K
45,Private,Bachelors,12,Married-civ-spouse,Exec-managerial,Husband,White,Male,5640,1678,39,Canada,>50K
61,Private,9th,6,Widowed,Exec-managerial,Not-in-family,Black,Male,5476,2627,32,United-States,<=50K
21,Private,HS-grad,12,Never-married,Sales,Not-in-family,White,Female,6251,2461,42,United-States,<=50K
45,Private,HS-grad,8,Married-civ-spouse,Transport-moving,Husband,White,Male,4775,1113,45,United-States,<=50K
38,Private,Bachelors,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,6832,2414,38,United-States,>50K
28,Private,Bachelors,6,Married-civ-spouse,Prof-specialty,Wife,White,Female,5174,1628,50,United-States,>50K
40,Local-gov,Bachelors,7,Married-civ-spouse,Prof-specialty,Husband,White,Male,4759,2595,38,United-States,<=50K
32,Private,HS-grad,10,Never-married,Machine-op-inspct,Unmarried,Black,Female,5890,2666,50,United-States,<=50K
55,Local-gov,Some-college,9,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,4176,2229,41,United-States,<=50K
64,Private,HS-grad,12,Widowed,Prof-specialty,Not-in-family,White,Female,5404,1985,33,United-States,<=50K
34,Private,HS-grad,12,Separated,Adm-clerical,Unmarried,White,Male,5274,1128,43,United-States,<=50K
19,?,Some-college,10,Never-married,?,Own-child,White,Male,6631,1427,39,United-States,<=50K
58,Private,Some-college,9,Divorced,Other-service,Unmarried,Black,Female,4599,1733,36,United-States,<=50K
44,Private,Assoc-voc,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,4185,3786,31,United-States,<=50K
31,Private,Some-college,9,Separated,Other-service,Unmarried,Black,Female,4041,3104,50,United-States,<=50K
31,Federal-gov,HS-grad,11,Never-married,Machine-op-inspct,Unmarried,White,Female,6758,1035,35,United-States,<=50K
39,Private,Some-college,5,Married-civ-spouse,Sales,Wife,White,Female,3985,2703,30,United-States,>50K
19,Private,12th,9,Never-married,Sales,Own-child,White,Female,3966,2302,42,United-States,<=50K
56,Private,HS-grad,10,Divorced,Other-service,Unmarried,White,Female,4233,1252,38,United-States,<=50K
53,Local-gov,9th,6,Married-civ-spouse,Exec-managerial,Husband,White,Male,4027,2411,43,United-States,<=50K
68,Private,Masters,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,4102,1905,31,?,<=50K
62,Private,Some-college,6,Married-civ-spouse,Sales,Husband,White,Male,4592,2064,32,United-States,>50K
62,State-gov,HS-grad,10,Married-civ-spouse,Other-service,Husband,White,Male,5368,3403,47,United-States,<=50K
39,Private,HS-grad,5,Divorced,Other-service,Unmarried,White,Female,4236,3428,42,United-States,<=50K
45,Federal-gov,Assoc-acdm,10,Never-married,Exec-managerial,Not-in-family,White,Male,6546,2806,36,United-States,<=50K
29,Private,Some-college,11,Married-civ-spouse,Adm-clerical,Husband,Black,Male,4651,1547,45,United-States,<=50K
33,Private,Some-college,7,Married-civ-spouse,Other-service,Husband,White,Male,5656,1100,49,United-States,<=50K
29,Private,HS-grad,8,Never-married,Machine-op-inspct,Not-in-family,White,Female,5617,2155,50,United-States,<=50K
18,Private,Some-college,7,Never-married,Sales,Own-child,White,Female,5608,2537,30,United-States,<=50K
22,Private,HS-grad,11,Never-married,Farming-fishing,Own-child,White,Male,4716,2216,30,United-States,<=50K
44,Private,Bachelors,10,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,4100,2001,31,United-States,>50K
48,Private,Some-college,9,Divorced,Prof-specialty,Unmarried,White,Female,4877,2029,31,United-States,<=50K
52,Federal-gov,HS-grad,6,Divorced,Adm-clerical,Not-in-family,White,Male,4836,2099,31,United-States,<=50K
25,Private,Bachelors,7,Never-married,Adm-clerical,Own-child,White,Female,4769,2986,43,United-States,<=50K
37,Private,HS-grad,8,Never-married,Craft-repair,Not-in-family,White,Male,6497,3065,46,United-States,<=50K
55,Private,10th,10,Married-civ-spouse,Transport-moving,Husband,Black,Male,4219,1747,44,United-States,<=50K
